state;year;manufacturing_output;manufacturing_output1;logmanufacturing_output1
Punjab;1992;17869400000;868.20278127678;6.76642530635815
Rajasthan;1960;107100000;5.46086320185859;1.69760687283952
Rajasthan;1961;107200000;5.33943835683168;1.67512047081737
Rajasthan;1962;123200000;5.98892690193881;1.7899122478211
Rajasthan;1963;145100000;6.88274338277113;1.9290173199624
Rajasthan;1964;173800000;8.04441032898583;2.08497748117453
Rajasthan;1965;215500000;9.73277019660467;2.27549856241915
Rajasthan;1966;250900000;11.0567883524469;2.40304456987818
Rajasthan;1967;315600000;13.5705922342329;2.60790511580034
Rajasthan;1968;349200000;14.650882312886;2.68450055978512
Rajasthan;1969;387600000;15.8670222364281;2.76424288217708
Rajasthan;1970;506000000;20.2105637181558;3.00620542405749
Rajasthan;1971;530700000;20.6817599737369;3.02925215113199
Rajasthan;1972;572000000;21.6850283000993;3.07662208234063
Rajasthan;1973;707400000;26.0717463205078;3.26085221152888
Rajasthan;1974;901100000;32.284056706152;3.47457350793909
Rajasthan;1975;947300000;32.9899173368023;3.49620197953266
Rajasthan;1976;1339500000;45.3401526908763;3.81419301275956
Rajasthan;1977;1338600000;44.0357425746678;3.78500163539826
Rajasthan;1978;1433000000;45.8123045903801;3.82455271421633
Rajasthan;1979;1742600000;54.135463543838;3.9914894894645
Rajasthan;1980;1992500000;60.1446429611751;4.09675237712739
Rajasthan;1981;2365100000;69.3631006253266;4.23935503483712
Rajasthan;1982;2788800000;79.7223758594426;4.37855029745247
Rajasthan;1983;4971300000;138.609743685314;4.93166238504466
Rajasthan;1984;4151500000;112.896755339365;4.72647373149875
Rajasthan;1985;4288400000;113.740719113788;4.73392146429394
Rajasthan;1986;4762500000;123.194537172674;4.81376470898543
Rajasthan;1987;6304200000;159.042706304314;5.06917275926446
Rajasthan;1988;6491700000;159.720599053737;5.07342603283748
Rajasthan;1989;9121400000;218.863891632932;5.38845003721269
Rajasthan;1990;13178700000;308.380329702791;5.73133385788717
Rajasthan;1991;13109200000;299.145933021451;5.70093152462897
Rajasthan;1992;15387500000;342.47680561228;5.83620393456906
Tamil Nadu;1960;883800000;26.5845735356737;3.28033110528818
Tamil Nadu;1961;998700000;29.7025727656524;3.39123366716306
Tamil Nadu;1962;1094700000;31.9632159357435;3.46458573960754
Tamil Nadu;1963;1198100000;34.292944234595;3.53493962556501
Tamil Nadu;1964;1355600000;38.0341005058681;3.63848313905349
Tamil Nadu;1965;1532300000;42.1394231615408;3.74098371966206
Tamil Nadu;1966;1684800000;45.4118652406133;3.81577341981381
Tamil Nadu;1967;1760900000;46.5162550391509;3.83980182224212
Tamil Nadu;1968;1848700000;47.8584093156017;3.86824684573069
Tamil Nadu;1969;2116800000;53.6989706936244;3.98339383361462
Tamil Nadu;1970;2646200000;65.7771922520026;4.18627315593388
Tamil Nadu;1971;2767400000;67.4005042494905;4.21065249933672
Tamil Nadu;1972;3123600000;74.8146591128355;4.31501384322369
Tamil Nadu;1973;3884000000;91.5505706117954;4.51689150388969
Tamil Nadu;1974;5361300000;124.362102880048;4.82319749466521
Tamil Nadu;1975;5210400000;118.935269119123;4.7785793881311
Tamil Nadu;1976;6486100000;145.690179851597;4.98148231114655
Tamil Nadu;1977;7307300000;161.50874403429;5.08455928382424
Tamil Nadu;1978;8345000000;181.486048213829;5.20117878140501
Tamil Nadu;1979;9229300000;197.49161912956;5.28569614865376
Tamil Nadu;1980;10790700000;227.183966863189;5.42576011597308
Tamil Nadu;1981;12229600000;253.322454404092;5.53466320054844
Tamil Nadu;1982;14943700000;305.049109115832;5.72047277714066
Tamil Nadu;1983;14162700000;285.00367174126;5.65250206348833
Tamil Nadu;1984;18521600000;367.428565420539;5.90652891995063
Tamil Nadu;1985;20619700000;403.240315794562;5.99953270132838
Tamil Nadu;1986;23380200000;450.727674134005;6.11086333037202
Tamil Nadu;1987;24372600000;463.179627439582;6.13811494307993
Tamil Nadu;1988;35539300000;665.78692637739;6.50096968898747
Tamil Nadu;1989;42607300000;786.839923016657;6.6680248262249
Tamil Nadu;1990;50722800000;923.376303641798;6.82803684767062
Tamil Nadu;1991;53493200000;959.940623265494;6.86687143178394
Tamil Nadu;1992;62250900000;1106.27941061271;7.00875778183334
Uttar Pradesh;1960;591500000;8.16558339814722;2.0999281749596
Uttar Pradesh;1961;661800000;8.99612220643423;2.19679361853506
Uttar Pradesh;1962;693500000;9.26286927760706;2.22601385785525
Uttar Pradesh;1963;686900000;9.0110134025214;2.19844754060297
Uttar Pradesh;1964;864800000;11.1422234997585;2.41074181061109
Uttar Pradesh;1965;986600000;12.4844197832373;2.52448144954308
